Year,City,NOC,Country,GwCodes,MappingStatus,MappingReason,GoldMedals,SilverMedals,BronzeMedals,TotalMedals,TotalMedalsAwarded,GoldMedalsAwarded,TotalMedalShare,GoldMedalShare,ParticipationStatus,BoycottBy
1968,Mexico City,UGA,Uganda,500,mapped,,0.0,1.0,1.0,2.0,527,174,0.0037950664136622,0.0,participated,
1968,Mexico City,URS,Soviet Union,365,mapped,,29.0,32.0,30.0,91.0,527,174,0.1726755218216318,0.1666666666666666,participated,
1968,Mexico City,URU,Uruguay,165,mapped,,0.0,0.0,0.0,0.0,527,174,0.0,0.0,participated,
1968,Mexico City,USA,United States,2,mapped,,45.0,28.0,34.0,107.0,527,174,0.2030360531309298,0.2586206896551724,participated,
1968,Mexico City,VEN,Venezuela,101,mapped,,1.0,0.0,0.0,1.0,527,174,0.0018975332068311,0.0057471264367816,participated,
1968,Mexico City,VNM,South Vietnam,817,mapped,,0.0,0.0,0.0,0.0,527,174,0.0,0.0,participated,
1968,Mexico City,YUG,Yugoslavia,345,mapped,,3.0,3.0,2.0,8.0,527,174,0.0151802656546489,0.0172413793103448,participated,
1968,Mexico City,ZAM,Zambia,551,mapped,,0.0,0.0,0.0,0.0,527,174,0.0,0.0,participated,
1972,Munich,AFG,Afghanistan,700,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,AHO,Netherlands Antilles,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,ALB,Albania,339,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,ALG,Algeria,615,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,ARG,Argentina,160,mapped,,0.0,1.0,0.0,1.0,600,195,0.0016666666666666,0.0,participated,
1972,Munich,AUS,Australia,900,mapped,,8.0,7.0,2.0,17.0,600,195,0.0283333333333333,0.041025641025641,participated,
1972,Munich,AUT,Austria,305,mapped,,0.0,1.0,2.0,3.0,600,195,0.005,0.0,participated,
1972,Munich,BAH,Bahamas,31,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,BAR,Barbados,53,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,BEL,Belgium,211,mapped,,0.0,2.0,0.0,2.0,600,195,0.0033333333333333,0.0,participated,
1972,Munich,BEN,Benin,434,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,BER,Bermuda,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,BIZ,Belize,80,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,BOL,Bolivia,145,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,BRA,Brazil,140,mapped,,0.0,0.0,2.0,2.0,600,195,0.0033333333333333,0.0,participated,
1972,Munich,BUL,Bulgaria,355,mapped,,6.0,10.0,5.0,21.0,600,195,0.035,0.0307692307692307,participated,
1972,Munich,BUR,Burkina Faso,439,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,CAM,Cambodia,811,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,CAN,Canada,20,mapped,,0.0,2.0,3.0,5.0,600,195,0.0083333333333333,0.0,participated,
1972,Munich,CGO,Congo (Brazzaville),484,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,CHA,Chad,483,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,CHI,Chile,155,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,CIV,Cote d'Ivoire,437,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,CMR,Cameroon,471,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,COL,Colombia,100,mapped,,0.0,1.0,2.0,3.0,600,195,0.005,0.0,participated,
1972,Munich,CRC,Costa Rica,94,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,CUB,Cuba,40,mapped,,3.0,1.0,4.0,8.0,600,195,0.0133333333333333,0.0153846153846153,participated,
1972,Munich,DEN,Denmark,390,mapped,,1.0,0.0,0.0,1.0,600,195,0.0016666666666666,0.0051282051282051,participated,
1972,Munich,DOM,Dominican Republic,42,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,ECU,Ecuador,130,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,EGY,Egypt,651,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,ESA,El Salvador,92,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,ESP,Spain,230,mapped,,0.0,0.0,1.0,1.0,600,195,0.0016666666666666,0.0,participated,
1972,Munich,ETH,Ethiopia,530,mapped,,0.0,0.0,2.0,2.0,600,195,0.0033333333333333,0.0,participated,
1972,Munich,FIJ,Fiji,950,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,FIN,Finland,375,mapped,,3.0,1.0,4.0,8.0,600,195,0.0133333333333333,0.0153846153846153,participated,
1972,Munich,FRA,France,220,mapped,,2.0,4.0,7.0,13.0,600,195,0.0216666666666666,0.0102564102564102,participated,
1972,Munich,FRG,West Germany,260,mapped,,13.0,11.0,16.0,40.0,600,195,0.0666666666666666,0.0666666666666666,participated,
1972,Munich,GAB,Gabon,481,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,GBR,Great Britain,200,mapped,,4.0,5.0,9.0,18.0,600,195,0.03,0.0205128205128205,participated,
1972,Munich,GDR,East Germany,265,mapped,,20.0,23.0,23.0,66.0,600,195,0.11,0.1025641025641025,participated,
1972,Munich,GHA,Ghana,452,mapped,,0.0,0.0,1.0,1.0,600,195,0.0016666666666666,0.0,participated,
1972,Munich,GRE,Greece,350,mapped,,0.0,2.0,0.0,2.0,600,195,0.0033333333333333,0.0,participated,
1972,Munich,GUA,Guatemala,90,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,GUY,Guyana,110,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,HAI,Haiti,41,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,HKG,Hong Kong,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,HUN,Hungary,310,mapped,,6.0,13.0,16.0,35.0,600,195,0.0583333333333333,0.0307692307692307,participated,
1972,Munich,INA,Indonesia,850,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,IND,India,750,mapped,,0.0,0.0,1.0,1.0,600,195,0.0016666666666666,0.0,participated,
1972,Munich,IRI,Iran,630,mapped,,0.0,2.0,1.0,3.0,600,195,0.005,0.0,participated,
1972,Munich,IRL,Ireland,205,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,ISL,Iceland,395,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,ISR,Israel,666,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,ISV,United States Virgin Islands,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,ITA,Italy,325,mapped,,5.0,3.0,10.0,18.0,600,195,0.03,0.0256410256410256,participated,
1972,Munich,JAM,Jamaica,51,mapped,,0.0,0.0,1.0,1.0,600,195,0.0016666666666666,0.0,participated,
1972,Munich,JPN,Japan,740,mapped,,13.0,8.0,8.0,29.0,600,195,0.0483333333333333,0.0666666666666666,participated,
1972,Munich,KEN,Kenya,501,mapped,,2.0,3.0,4.0,9.0,600,195,0.015,0.0102564102564102,participated,
1972,Munich,KOR,South Korea,732,mapped,,0.0,1.0,0.0,1.0,600,195,0.0016666666666666,0.0,participated,
1972,Munich,KSA,Saudi Arabia,670,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,KUW,Kuwait,690,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,LBR,Liberia,450,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,LES,Lesotho,570,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,LIB,Lebanon,660,mapped,,0.0,1.0,0.0,1.0,600,195,0.0016666666666666,0.0,participated,
1972,Munich,LIE,Liechtenstein,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,LUX,Luxembourg,212,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,MAD,Madagascar,580,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,MAR,Morocco,600,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,MAS,Malaysia,820,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,MAW,Malawi,553,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,MEX,Mexico,70,mapped,,0.0,1.0,0.0,1.0,600,195,0.0016666666666666,0.0,participated,
1972,Munich,MGL,Mongolia,712,mapped,,0.0,1.0,0.0,1.0,600,195,0.0016666666666666,0.0,participated,
1972,Munich,MLI,Mali,432,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,MLT,Malta,338,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,MON,Monaco,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,MYA,Myanmar,775,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,NCA,Nicaragua,93,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,NED,Netherlands,210,mapped,,3.0,1.0,1.0,5.0,600,195,0.0083333333333333,0.0153846153846153,participated,
1972,Munich,NEP,Nepal,790,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,NGR,Nigeria,475,mapped,,0.0,0.0,1.0,1.0,600,195,0.0016666666666666,0.0,participated,
1972,Munich,NIG,Niger,436,mapped,,0.0,0.0,1.0,1.0,600,195,0.0016666666666666,0.0,participated,
1972,Munich,NOR,Norway,385,mapped,,2.0,1.0,1.0,4.0,600,195,0.0066666666666666,0.0102564102564102,participated,
1972,Munich,NZL,New Zealand,920,mapped,,1.0,1.0,1.0,3.0,600,195,0.005,0.0051282051282051,participated,
1972,Munich,PAK,Pakistan,770,mapped,,0.0,1.0,0.0,1.0,600,195,0.0016666666666666,0.0,participated,
1972,Munich,PAN,Panama,95,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,PAR,Paraguay,150,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,PER,Peru,135,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,PHI,Philippines,840,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,POL,Poland,290,mapped,,7.0,5.0,9.0,21.0,600,195,0.035,0.0358974358974358,participated,
1972,Munich,POR,Portugal,235,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,PRK,North Korea,731,mapped,,1.0,1.0,3.0,5.0,600,195,0.0083333333333333,0.0051282051282051,participated,
1972,Munich,PUR,Puerto Rico,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,ROU,Romania,360,mapped,,3.0,6.0,7.0,16.0,600,195,0.0266666666666666,0.0153846153846153,participated,
1972,Munich,SEN,Senegal,433,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,SGP,Singapore,830,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,SMR,San Marino,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,SOM,Somalia,520,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,SRI,Sri Lanka,780,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,SUD,Sudan,625,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,SUI,Switzerland,225,mapped,,0.0,3.0,0.0,3.0,600,195,0.005,0.0,participated,
1972,Munich,SUR,Suriname,115,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,SWE,Sweden,380,mapped,,4.0,6.0,6.0,16.0,600,195,0.0266666666666666,0.0205128205128205,participated,
1972,Munich,SWZ,Swaziland,572,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,SYR,Syria,652,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,TAN,Tanzania,510,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,TCH,Czechoslovakia,315,mapped,,2.0,4.0,2.0,8.0,600,195,0.0133333333333333,0.0102564102564102,participated,
1972,Munich,THA,Thailand,800,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,TOG,Togo,461,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,TPE,Chinese Taipei,713,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,TTO,Trinidad and Tobago,52,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,TUN,Tunisia,616,mapped,,0.0,1.0,0.0,1.0,600,195,0.0016666666666666,0.0,participated,
1972,Munich,TUR,Turkey,640,mapped,,0.0,1.0,0.0,1.0,600,195,0.0016666666666666,0.0,participated,
1972,Munich,UGA,Uganda,500,mapped,,1.0,1.0,0.0,2.0,600,195,0.0033333333333333,0.0051282051282051,participated,
1972,Munich,URS,Soviet Union,365,mapped,,50.0,27.0,22.0,99.0,600,195,0.165,0.2564102564102564,participated,
1972,Munich,URU,Uruguay,165,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,USA,United States,2,mapped,,33.0,31.0,30.0,94.0,600,195,0.1566666666666666,0.1692307692307692,participated,
1972,Munich,VEN,Venezuela,101,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,VNM,South Vietnam,817,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1972,Munich,YUG,Yugoslavia,345,mapped,,2.0,1.0,2.0,5.0,600,195,0.0083333333333333,0.0102564102564102,participated,
1972,Munich,ZAM,Zambia,551,mapped,,0.0,0.0,0.0,0.0,600,195,0.0,0.0,participated,
1976,Montreal,AHO,Netherlands Antilles,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,AND,Andorra,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,ANT,Antigua and Barbuda,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,ARG,Argentina,160,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,AUS,Australia,900,mapped,,0.0,1.0,4.0,5.0,613,198,0.0081566068515497,0.0,participated,
1976,Montreal,AUT,Austria,305,mapped,,0.0,0.0,1.0,1.0,613,198,0.0016313213703099,0.0,participated,
1976,Montreal,BAH,Bahamas,31,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,BAR,Barbados,53,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,BEL,Belgium,211,mapped,,0.0,3.0,3.0,6.0,613,198,0.0097879282218597,0.0,participated,
1976,Montreal,BER,Bermuda,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,1.0,1.0,613,198,0.0016313213703099,0.0,participated,
1976,Montreal,BIZ,Belize,80,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,BOL,Bolivia,145,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,BRA,Brazil,140,mapped,,0.0,0.0,2.0,2.0,613,198,0.0032626427406199,0.0,participated,
1976,Montreal,BUL,Bulgaria,355,mapped,,6.0,9.0,7.0,22.0,613,198,0.0358890701468189,0.0303030303030303,participated,
1976,Montreal,CAN,Canada,20,mapped,,0.0,5.0,6.0,11.0,613,198,0.0179445350734094,0.0,participated,
1976,Montreal,CAY,Cayman Islands,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,CHI,Chile,155,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,CIV,Cote d'Ivoire,437,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,CMR,Cameroon,471,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,COL,Colombia,100,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,CRC,Costa Rica,94,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,CUB,Cuba,40,mapped,,6.0,4.0,3.0,13.0,613,198,0.0212071778140293,0.0303030303030303,participated,
1976,Montreal,DEN,Denmark,390,mapped,,1.0,0.0,2.0,3.0,613,198,0.0048939641109298,0.005050505050505,participated,
1976,Montreal,DOM,Dominican Republic,42,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,ECU,Ecuador,130,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,EGY,Egypt,651,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,ESP,Spain,230,mapped,,0.0,2.0,0.0,2.0,613,198,0.0032626427406199,0.0,participated,
1976,Montreal,FIJ,Fiji,950,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,FIN,Finland,375,mapped,,4.0,2.0,0.0,6.0,613,198,0.0097879282218597,0.0202020202020202,participated,
1976,Montreal,FRA,France,220,mapped,,2.0,3.0,4.0,9.0,613,198,0.0146818923327895,0.0101010101010101,participated,
1976,Montreal,FRG,West Germany,260,mapped,,10.0,12.0,17.0,39.0,613,198,0.0636215334420881,0.0505050505050505,participated,
1976,Montreal,GBR,Great Britain,200,mapped,,3.0,5.0,5.0,13.0,613,198,0.0212071778140293,0.0151515151515151,participated,
1976,Montreal,GDR,East Germany,265,mapped,,40.0,25.0,25.0,90.0,613,198,0.1468189233278956,0.202020202020202,participated,
1976,Montreal,GRE,Greece,350,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,GUA,Guatemala,90,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,HAI,Haiti,41,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,HKG,Hong Kong,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,HON,Honduras,91,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,HUN,Hungary,310,mapped,,4.0,5.0,13.0,22.0,613,198,0.0358890701468189,0.0202020202020202,participated,
1976,Montreal,INA,Indonesia,850,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,IND,India,750,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,IRI,Iran,630,mapped,,0.0,1.0,1.0,2.0,613,198,0.0032626427406199,0.0,participated,
1976,Montreal,IRL,Ireland,205,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,ISL,Iceland,395,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,ISR,Israel,666,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,ISV,United States Virgin Islands,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,ITA,Italy,325,mapped,,2.0,7.0,4.0,13.0,613,198,0.0212071778140293,0.0101010101010101,participated,
1976,Montreal,JAM,Jamaica,51,mapped,,1.0,1.0,0.0,2.0,613,198,0.0032626427406199,0.005050505050505,participated,
1976,Montreal,JPN,Japan,740,mapped,,9.0,6.0,10.0,25.0,613,198,0.0407830342577487,0.0454545454545454,participated,
1976,Montreal,KOR,South Korea,732,mapped,,1.0,1.0,4.0,6.0,613,198,0.0097879282218597,0.005050505050505,participated,
1976,Montreal,KSA,Saudi Arabia,670,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,KUW,Kuwait,690,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,LIB,Lebanon,660,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,LIE,Liechtenstein,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,LUX,Luxembourg,212,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,MAR,Morocco,600,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,MAS,Malaysia,820,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,MEX,Mexico,70,mapped,,1.0,0.0,1.0,2.0,613,198,0.0032626427406199,0.005050505050505,participated,
1976,Montreal,MGL,Mongolia,712,mapped,,0.0,1.0,0.0,1.0,613,198,0.0016313213703099,0.0,participated,
1976,Montreal,MON,Monaco,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,NCA,Nicaragua,93,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,NED,Netherlands,210,mapped,,0.0,2.0,3.0,5.0,613,198,0.0081566068515497,0.0,participated,
1976,Montreal,NEP,Nepal,790,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,NOR,Norway,385,mapped,,1.0,1.0,0.0,2.0,613,198,0.0032626427406199,0.005050505050505,participated,
1976,Montreal,NZL,New Zealand,920,mapped,,2.0,1.0,1.0,4.0,613,198,0.0065252854812398,0.0101010101010101,participated,
1976,Montreal,PAK,Pakistan,770,mapped,,0.0,0.0,1.0,1.0,613,198,0.0016313213703099,0.0,participated,
1976,Montreal,PAN,Panama,95,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,PAR,Paraguay,150,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,PER,Peru,135,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,PHI,Philippines,840,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,PNG,Papua New Guinea,910,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,POL,Poland,290,mapped,,7.0,6.0,13.0,26.0,613,198,0.0424143556280587,0.0353535353535353,participated,
1976,Montreal,POR,Portugal,235,mapped,,0.0,2.0,0.0,2.0,613,198,0.0032626427406199,0.0,participated,
1976,Montreal,PRK,North Korea,731,mapped,,1.0,1.0,0.0,2.0,613,198,0.0032626427406199,0.005050505050505,participated,
1976,Montreal,PUR,Puerto Rico,,excluded_non_sovereign,Olympic delegation does not correspond to an independent sovereign-state geometry in the adopted CShapes choropleth.,0.0,0.0,1.0,1.0,613,198,0.0016313213703099,0.0,participated,
1976,Montreal,ROU,Romania,360,mapped,,4.0,9.0,14.0,27.0,613,198,0.0440456769983686,0.0202020202020202,participated,
1976,Montreal,SEN,Senegal,433,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,SGP,Singapore,830,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,SMR,San Marino,,excluded_no_cshapes_geometry,No corresponding geometry is available in the adopted CShapes/Gleditsch-Ward sovereign-state basemap for this Olympic scope.,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,SUI,Switzerland,225,mapped,,1.0,1.0,2.0,4.0,613,198,0.0065252854812398,0.005050505050505,participated,
1976,Montreal,SUR,Suriname,115,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,SWE,Sweden,380,mapped,,4.0,1.0,0.0,5.0,613,198,0.0081566068515497,0.0202020202020202,participated,
1976,Montreal,TCH,Czechoslovakia,315,mapped,,2.0,2.0,4.0,8.0,613,198,0.0130505709624796,0.0101010101010101,participated,
1976,Montreal,THA,Thailand,800,mapped,,0.0,0.0,1.0,1.0,613,198,0.0016313213703099,0.0,participated,
1976,Montreal,TTO,Trinidad and Tobago,52,mapped,,1.0,0.0,0.0,1.0,613,198,0.0016313213703099,0.005050505050505,participated,
1976,Montreal,TUN,Tunisia,616,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,TUR,Turkey,640,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
1976,Montreal,URS,Soviet Union,365,mapped,,49.0,41.0,35.0,125.0,613,198,0.2039151712887439,0.2474747474747475,participated,
1976,Montreal,URU,Uruguay,165,mapped,,0.0,0.0,0.0,0.0,613,198,0.0,0.0,participated,
